Class Name,Unique,Day + Hour,Room,Instruction Mode,Instructor,Status,Flags,Core
,Unique,(),(),Instruction Mode,Instructor,Status,Flags,Core
SPN  610D FIRST-YEAR SPANISH II         ,43990,"(('MWF', '4:00 p.m.-5:00 p.m.'),)","('MEZ 2.124',)",Hybrid or Blended,,open,,
SPN  311 INTERMEDIATE SPANISH         ,44065,"(('MWF', '4:00 p.m.-5:00 p.m.'),)","('MEZ B0.302',)",Face-to-face,"THOMAS, ALEXANDER JOHN HE",open,,
SPN  610D FIRST-YEAR SPANISH II         ,43895,"(('MWF', '5:00 p.m.-6:00 p.m.'),)","('MEZ 1.120',)",Hybrid or Blended,,closed,,
SPN  610D FIRST-YEAR SPANISH II         ,43995,"(('MWF', '5:00 p.m.-6:00 p.m.'),)","('MEZ 1.102',)",Hybrid or Blended,,open,,
T D  212P FUNDMNTL PROJ DANCE PERF & REP         ,25685,"(('MWF', '3:30 p.m.-5:30 p.m.'), ('TTH', '3:30 p.m.-5:30 p.m.'))","('WIN 1.172', 'WIN 1.172')",Face-to-face,"GIONFRIDDO, ERICA LYNNMEADOR, RACHEL EVALENTIN-MARTINEZ, JOELMONTEIRO, ANGELICA",open; reserved,,
T D  222P PROJECTS IN DANCE PERF AND REP         ,25820,"(('MWF', '3:30 p.m.-5:30 p.m.'), ('TTH', '3:30 p.m.-5:30 p.m.'))","('RSC 1.104', 'RSC 1.104')",Face-to-face,"MEADOR, RACHEL EGIONFRIDDO, ERICA LYNNVALENTIN-MARTINEZ, JOELMONTEIRO, ANGELICA",open; reserved,,
T D  232Q ADV PROJ IN DNC PERF & REP II         ,25925,"(('MWF', '3:30 p.m.-5:30 p.m.'), ('TTH', '3:30 p.m.-5:30 p.m.'))","('BEL 502A', 'BEL 502A')",Face-to-face,"GIONFRIDDO, ERICA LYNNMONTEIRO, ANGELICAVALENTIN-MARTINEZ, JOELMEADOR, RACHEL E",open; reserved,,
B A  324 BUSN COMM: ORAL AND WRITTEN         ,01990,"(('MWF', '4:00 p.m.-5:00 p.m.'),)","('CBA 4.322',)",Face-to-face,"DAVIS, VICTORIA",open,Writing,
ENS  103P BUTLER OPERA CENTER ENSEMBLE         ,21495,"(('MWF', '4:00 p.m.-5:30 p.m.'),)","('MRH 2.106',)",Face-to-face,"SANIKIDZE, TAMARAKINNEY, DOUGLASBRUCE, GARNETT",open; reserved,,
KOR  312L SECOND-YEAR KOREAN II         ,32460,"(('MWF', '4:00 p.m.-5:00 p.m.'),)","('MEZ 1.202',)",Face-to-face,"MCCOY-BAE, ALICE KYUNG",open,,
M  408D SEQ/SERIES/MULTIVAR CALC-WB         ,53295,"(('MWF', '4:00 p.m.-5:00 p.m.'), ('TTH', '11:30 a.m.-12:30 p.m.'))","(' ', ' ')",Internet,"STEPP, ELIZABETH F",open,,
M  408D SEQ/SERIES/MULTIVAR CALC-WB         ,53300,"(('MWF', '4:00 p.m.-5:00 p.m.'), ('TTH', '4:30 p.m.-5:30 p.m.'))","(' ', ' ')",Internet,"STEPP, ELIZABETH F",open,,
M  362K PROBABILITY I         ,53860,"(('MWF', '4:00 p.m.-5:00 p.m.'),)","('PMA 5.104',)",Face-to-face,,open,,
MUS  303D FUNDAMENTALS OF MUSIC: GUITAR         ,21975,"(('MWF', '4:00 p.m.-5:00 p.m.'),)","('MRH 4.126',)",Face-to-face,"LADER, JUSTIN",open,,Visual and Performing Arts
PHY  302L GEN PHY TCH CRS: ELEC/LGHT/NUC         ,55099,"(('MWF', '4:00 p.m.-5:00 p.m.'),)","('PAI 4.42',)",Face-to-face,"KRAVITZ, SCOTT",open,,"Natural Science and Technology, Part I"
SPN  601D FIRST-YEAR SPANISH I         ,43865,"(('MWF', '4:00 p.m.-6:00 p.m.'),)","('BEN 1.102',)",Face-to-face,,open,,
SPN  601D FIRST-YEAR SPANISH I         ,43870,"(('MWF', '4:00 p.m.-6:00 p.m.'),)","('BEN 1.104',)",Face-to-face,,open,,
SPN  601D FIRST-YEAR SPANISH I         ,43875,"(('MWF', '4:00 p.m.-6:00 p.m.'),)","('BEN 1.108',)",Face-to-face,,closed,,
SPN  610D FIRST-YEAR SPANISH II         ,43980,"(('MWF', '4:00 p.m.-5:00 p.m.'),)","('MEZ 1.102',)",Hybrid or Blended,,open,,
SPN  610D FIRST-YEAR SPANISH II         ,43985,"(('MWF', '4:00 p.m.-5:00 p.m.'),)","('MEZ 1.120',)",Hybrid or Blended,,open,,
M  408Q DIFF/INTEG CALC FOR BUSINESS         ,53420,"(('MWF', '3:00 p.m.-4:00 p.m.'), ('TTH', '1:00 p.m.-2:00 p.m.'))","('GSB 2.126', 'WAG 201')",Face-to-face,,open,Quantitative Reasoning,Mathematics
M  340L MATRICES/MATRIX CALCULATNS-C S         ,53745,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('PHR 2.110',)",Face-to-face,,open; reserved,,
M  393C ROUGH PATHS/STOCHASTIC PDES         ,54110,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('PMA 10.176',)",Face-to-face,"SEEGER, BENJAMIN",open,,
MUS  303D FUNDAMENTALS OF MUSIC: GUITAR         ,21980,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('MRH 4.126',)",Face-to-face,"LADER, JUSTIN",open,,Visual and Performing Arts
MUS  115G GUITAR FUNDAMENTALS         ,22285,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('MRH 4.126',)",Face-to-face,"LADER, JUSTIN",open; reserved,,
NEU  335 NEURAL SYSTEMS II         ,54635,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('WEL 1.316',)",Face-to-face,"CORFAS, ROMAN",open; reserved,,
PHY  302K GEN PHY TCH CRS: MECH/HEAT/SND         ,55080,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('PAI 2.48',)",Face-to-face,"MARDER, MICHAEL P",open,Quantitative Reasoning,"Natural Science and Technology, Part I"
SLH  315S SPEECH SCIENCE         ,09970,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('DMC 1.202',)",Face-to-face,"WANG, JUN",open,,
SPN  610D FIRST-YEAR SPANISH II         ,43965,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('BEN 1.126',)",Hybrid or Blended,,open,,
SPN  610D FIRST-YEAR SPANISH II         ,43970,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('MEZ 1.102',)",Hybrid or Blended,,open,,
SPN  610D FIRST-YEAR SPANISH II         ,43975,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('MEZ 2.122',)",Hybrid or Blended,,open,,
SPN  311 INTERMEDIATE SPANISH         ,44055,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('MEZ B0.302',)",Face-to-face,,open,,
SPN  311 INTERMEDIATE SPANISH         ,44060,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('MEZ 1.120',)",Face-to-face,"CRAVENS, MARLENA P",open,,
SPN  311J INTERMED SPANISH HERITAGE LRNR         ,44080,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('MEZ 1.210',)",Face-to-face,"ZAPAROLLI, BRENDA L",open,,
SPN  314 SPANISH CONVERSATION AND CUL         ,44110,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('MEZ 1.208',)",Face-to-face,,open,,
UGS  303 DD: AFRO-ENTREPRENEURSHIP         ,61070,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('PAR 103',)",Face-to-face,"PAIXAO, MARCELO",open,Cultural Diversity,First-Year Signature Course
C S  313E ELEMENTS OF SOFTWARE DESIGN         ,50760,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('GDC 2.216',)",Face-to-face,"RAMSEY, CAROL",open,,
C S  354 COMPUTER GRAPHICS         ,51070,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('GDC 5.302',)",Face-to-face,"ABRAHAM, SARAH ANNE",open; reserved,Independent Inquiry,
CLD  320 LEADERSHIP IN NON-PROFIT ORGS         ,06734,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('BUR 134',)",Face-to-face,"SCOTT, TIMOTHY ANDREW",open,,
CTI  350 MASTERWORKS OF WORLD DRAMA         ,29345,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('JES A307A',)",Face-to-face,,open,WritingEthics,Visual and Performing Arts
E M  319 MECHANICS OF SOLIDS         ,14615,"(('MWF', '3:00 p.m.-4:00 p.m.'), ('W', '4:00 p.m.-6:00 p.m.'))","('PAI 3.02', 'PMA 5.114')",Face-to-face,,open; reserved,,
E M  319 MECHANICS OF SOLIDS         ,14620,"(('MWF', '3:00 p.m.-4:00 p.m.'), ('TH', '4:00 p.m.-6:00 p.m.'))","('PAI 3.02', 'PMA 5.114')",Face-to-face,,open; reserved,,
E M  319 MECHANICS OF SOLIDS         ,14625,"(('MWF', '3:00 p.m.-4:00 p.m.'), ('W', '6:00 p.m.-8:00 p.m.'))","('PAI 3.02', 'ECJ 1.222')",Face-to-face,,open; reserved,,
E M  319 MECHANICS OF SOLIDS         ,14630,"(('MWF', '3:00 p.m.-4:00 p.m.'), ('TH', '6:00 p.m.-8:00 p.m.'))","('PAI 3.02', 'ECJ 1.306')",Face-to-face,,open; reserved,,
HIS  329U PERSPECTIVES ON SCIENCE & MATH         ,38045,"(('MWF', '3:00 p.m.-4:00 p.m.'), ('M', '4:00 p.m.-5:00 p.m.'))","('PAI 4.08', 'PAI 4.08')",Face-to-face,"RABY, MEGAN MARGARET",open; reserved,Writing,Social and Behavioral Sciences
JPN  317C JAPANESE GRAM/COMP/CONVERSATN         ,32350,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('MEZ 1.204',)",Face-to-face,"SUITO, NAOKO",open,,
JPN  325K ADVANCED CONVERSATION I         ,32365,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('BEN 1.106',)",Face-to-face,"HATANAKA, JUNKO",open,,
KOR  320L THIRD-YEAR KOREAN II         ,32465,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('MEZ 1.202',)",Face-to-face,"MCCOY-BAE, ALICE KYUNG",open,,
LIN  315 SPEECH SCIENCE         ,38950,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('DMC 1.202',)",Face-to-face,"WANG, JUN",open,,
"M  408D SEQ, SERIES, AND MULTIVAR CALC         ",53275,"(('MWF', '3:00 p.m.-4:00 p.m.'), ('TTH', '8:30 a.m.-9:30 a.m.'))","('CPE 2.208', 'PMA 6.104')",Face-to-face,,open,,
"M  408D SEQ, SERIES, AND MULTIVAR CALC         ",53280,"(('MWF', '3:00 p.m.-4:00 p.m.'), ('TTH', '3:30 p.m.-4:30 p.m.'))","('CPE 2.208', 'CPE 2.212')",Face-to-face,,open,,
M  408Q DIFF/INTEG CALC FOR BUSINESS         ,53415,"(('MWF', '3:00 p.m.-4:00 p.m.'), ('TTH', '8:00 a.m.-9:00 a.m.'))","('GSB 2.126', 'GSB 2.122')",Face-to-face,,open,Quantitative Reasoning,Mathematics
SPN  314 SPANISH CONVERSATION AND CUL         ,44105,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('MEZ 2.124',)",Face-to-face,"NEVAREZ, IRMA CELINA",open,,
SPN  377C SPANISH FOR LEGAL PURPOSES         ,44290,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('MEZ 2.122',)",Face-to-face,"OGANDO LAVIN, GUILLERMINA",open,,
T D  314Q PRODUCTION SHOP         ,25750,"(('MWF', '2:00 p.m.-5:00 p.m.'),)","('PAC 2.216',)",Face-to-face,"JOHNSON, J EHARDIN, CAROLYN A",open; reserved,,
T D  314Q PRODUCTION SHOP         ,25755,"(('MWF', '2:00 p.m.-5:00 p.m.'),)","('WIN 1.140',)",Face-to-face,"BOONE, DAVID R",open; reserved,,
T D  314Q PRODUCTION SHOP         ,25760,"(('MWF', '2:00 p.m.-5:00 p.m.'),)","('WIN 2.170',)",Face-to-face,"ACOSTA, NANETTE",open; reserved,,
T D  324P ADVANCED PRODUCTION LABORATORY         ,25875,"(('MWF', '2:00 p.m.-5:00 p.m.'),)","('PAC 2.216',)",Face-to-face,"JOHNSON, J EHARDIN, CAROLYN A",open; reserved,,
T D  324P ADVANCED PRODUCTION LABORATORY         ,25880,"(('MWF', '2:00 p.m.-5:00 p.m.'),)","('WIN 1.140',)",Face-to-face,"BOONE, DAVID R",open; reserved,,
T D  324P ADVANCED PRODUCTION LABORATORY         ,25885,"(('MWF', '2:00 p.m.-5:00 p.m.'),)","('WIN 2.170',)",Face-to-face,"ACOSTA, NANETTE",open; reserved,,
URB  355U URBAN POLITICS         ,36550,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('MEZ 1.306',)",Face-to-face,"O'BRIEN, SHANNON B",open; reserved,,
YOR  611C INTERMEDIATE YORUBA         ,30635,"(('MWF', '2:00 p.m.-4:00 p.m.'),)","('PAR 306',)",Face-to-face,"AFOLABI, OMONIYI",open,,
B A  324 BUSN COMM: ORAL AND WRITTEN         ,01965,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('CBA 4.322',)",Face-to-face,"DAVIS, VICTORIA",open,Writing,
BME  345 GRAPHICS AND VISUALIZATION LAB         ,14900,"(('MWF', '3:00 p.m.-4:00 p.m.'),)","('GDC 5.302',)",Face-to-face,"ABRAHAM, SARAH ANNE",open; reserved,Independent Inquiry,
C E  357 GEOTECHNICAL ENGINEERING         ,16080,"(('MWF', '3:00 p.m.-4:00 p.m.'), ('W', '12:00 p.m.-3:00 p.m.'))","('CPE 2.216', 'ECJ B.140')",Face-to-face,"CLARA SARACHO, ALEXANDRA",open; reserved,,
C E  357 GEOTECHNICAL ENGINEERING         ,16085,"(('MWF', '3:00 p.m.-4:00 p.m.'), ('F', '12:00 p.m.-3:00 p.m.'))","('CPE 2.216', 'ECJ B.140')",Face-to-face,"CLARA SARACHO, ALEXANDRA",open; reserved,,
C E  357 GEOTECHNICAL ENGINEERING         ,16090,"(('MWF', '3:00 p.m.-4:00 p.m.'), ('T', '3:00 p.m.-6:00 p.m.'))","('CPE 2.216', 'ECJ B.140')",Face-to-face,"CLARA SARACHO, ALEXANDRA",open; reserved,,
C E  357 GEOTECHNICAL ENGINEERING         ,16095,"(('MWF', '3:00 p.m.-4:00 p.m.'), ('TH', '3:00 p.m.-6:00 p.m.'))","('CPE 2.216', 'ECJ B.140')",Face-to-face,"CLARA SARACHO, ALEXANDRA",open; reserved,,
PHY  373 QUANTUM PHYSICS I: FOUNDATIONS         ,56115,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('PMA 7.104',)",Face-to-face,"KILIC, CAN",open,,
PHY  396P STRING THEORY I         ,56260,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('PMA 5.116',)",Face-to-face,"KARCH, ANDREAS",open,,
PSY  337 PSYCHOLOGY OF LANGUAGE         ,41270,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('BUR 130',)",Face-to-face,"REEVES, LAURETTA",open,,
RHE  306 RHETORIC AND WRITING         ,41990,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('PAR 103',)",Face-to-face,"BADGLEY, JASON",open,,English Composition
SLH  350 LANGUAGE AND THE BRAIN         ,09995,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('DMC 1.202',)",Face-to-face,"GRASSO, STEPHANIE MARIE",open,,
SPN  601D FIRST-YEAR SPANISH I         ,43845,"(('MWF', '2:00 p.m.-4:00 p.m.'),)","('BEN 1.102',)",Face-to-face,,open,,
SPN  601D FIRST-YEAR SPANISH I         ,43850,"(('MWF', '2:00 p.m.-4:00 p.m.'),)","('BEN 1.104',)",Face-to-face,,open,,
SPN  601D FIRST-YEAR SPANISH I         ,43855,"(('MWF', '2:00 p.m.-4:00 p.m.'),)","('BEN 1.122',)",Face-to-face,,open,,
SPN  601D FIRST-YEAR SPANISH I         ,43860,"(('MWF', '2:00 p.m.-4:00 p.m.'),)","('PAR 303',)",Face-to-face,,open,,
SPN  604 ACC INTRO SPN HERITAGE LEARNER         ,43890,"(('MWF', '2:00 p.m.-4:00 p.m.'),)","('BEN 1.124',)",Face-to-face,,open,,
SPN  610D FIRST-YEAR SPANISH II         ,43950,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('BEN 1.126',)",Hybrid or Blended,,open,,
SPN  610D FIRST-YEAR SPANISH II         ,43955,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('MEZ 1.202',)",Hybrid or Blended,,open,,
SPN  610D FIRST-YEAR SPANISH II         ,43960,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('MEZ 1.216',)",Hybrid or Blended,,open,,
SPN  311 INTERMEDIATE SPANISH         ,44045,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('MEZ B0.302',)",Face-to-face,"KIM, MIN SUK",open,,
SPN  311 INTERMEDIATE SPANISH         ,44050,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('MEZ 1.102',)",Face-to-face,"CIFUENTES RAMIREZ, DEBBIE",open,,
SPN  314 SPANISH CONVERSATION AND CUL         ,44100,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('MEZ 1.208',)",Face-to-face,,closed,,
MAS  301 INTR MEX AMER LATINA/O STUDIES         ,39185,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('CMA 5.190',)",Face-to-face,"PONCE, ANAHI",closed,Cultural Diversity,Social and Behavioral Sciences
MES  343 MID EAST OUTLAWS/LAWMEN         ,39510,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('MEZ 1.120',)",Face-to-face,"AGHAIE, KAMRAN S",open,Global CulturesWritingIndependent Inquiry,
MUS  342 AFRO MODERNISMS BLACK POP MUS         ,22405,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('MRH 2.604',)",Face-to-face,"CARSON, CHARLES DANIEL",open,,
MUS  380 5-ADV STDS HIST MUS: 19TH CEN         ,22685,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('MRH M3.113',)",Face-to-face,,open; reserved,,
MUS  384J HUMAN LEARNING AND BEHAVIOR         ,22805,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('MRH 2.614',)",Face-to-face,"DUKE, ROBERT A",open; reserved,,
MUS  388T ANALYTICAL TECHNIQUES         ,22950,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('MRH 2.634',)",Face-to-face,,open; reserved,,
NEU  335 NEURAL SYSTEMS II         ,54630,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('WEL 1.316',)",Face-to-face,"CORFAS, ROMAN",open; reserved,,
NTR  306 FUNDAMENTALS OF NUTRITION         ,52330,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('GEA 105',)",Face-to-face,"GRAY, RYAN S",open,,"Natural Science and Technology, Part I"
NTR  330L ADV NUTRITION ASSESSMT/COUNS         ,52420,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('GEA 100',)",Face-to-face,"HERNANDEZ, LADIA MAXINE",open,,
PGE  333T ENGINEERING COMMUNICATION         ,19320,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('CPE 2.202',)",Face-to-face,,cancelled,WritingEthics,
PGE  338 GEOSTATISTICS/DATA ANALYSIS         ,19335,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('GLT 1.106',)",Face-to-face,"PYRCZ, MICHAEL",open; reserved,,
PGE  387K FUNDMTLS ENHANCED OIL RECVRY I         ,19564,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('GLT 1.102',)",Face-to-face,"OKUNO, RYOSUKE",open; reserved,,
PHY  301 MECHANICS         ,55015,"(('MWF', '2:00 p.m.-3:00 p.m.'), ('M', '8:00 a.m.-9:00 a.m.'))","(' ', ' ')",Face-to-face,,cancelled,Quantitative Reasoning,"Natural Science and Technology, Part I"
PHY  301 MECHANICS         ,55020,"(('MWF', '2:00 p.m.-3:00 p.m.'), ('M', '9:00 a.m.-10:00 a.m.'))","(' ', ' ')",Face-to-face,,cancelled,Quantitative Reasoning,"Natural Science and Technology, Part I"
PHY  301 MECHANICS         ,55025,"(('MWF', '2:00 p.m.-3:00 p.m.'), ('M', '10:00 a.m.-11:00 a.m.'))","(' ', ' ')",Face-to-face,,cancelled,Quantitative Reasoning,"Natural Science and Technology, Part I"
PHY  301 MECHANICS         ,55030,"(('MWF', '2:00 p.m.-3:00 p.m.'), ('M', '11:00 a.m.-12:00 p.m.'))","(' ', ' ')",Face-to-face,,cancelled,Quantitative Reasoning,"Natural Science and Technology, Part I"
LIN  306 INTRO TO THE STUDY OF LANGUAGE         ,38940,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('RLP 1.102',)",Face-to-face,,open,Global Cultures,Social and Behavioral Sciences
LIN  350C LANGUAGE AND THE BRAIN         ,38990,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('DMC 1.202',)",Face-to-face,"GRASSO, STEPHANIE MARIE",open,,
M  408D SEQ/SERIES/MULTIVAR CALC-WB         ,53265,"(('MWF', '2:00 p.m.-3:00 p.m.'), ('TTH', '2:00 p.m.-3:00 p.m.'))","(' ', ' ')",Internet,"STEPP, ELIZABETH F",open,,
M  408D SEQ/SERIES/MULTIVAR CALC-WB         ,53270,"(('MWF', '2:00 p.m.-3:00 p.m.'), ('TTH', '4:00 p.m.-5:00 p.m.'))","(' ', ' ')",Internet,"STEPP, ELIZABETH F",open,,
M  408L INTEGRAL CALCULUS         ,53345,"(('MWF', '2:00 p.m.-3:00 p.m.'), ('TTH', '3:30 p.m.-4:30 p.m.'))","('ETC 2.108', 'CPE 2.220')",Face-to-face,,open,Quantitative Reasoning,
M  408L INTEGRAL CALCULUS         ,53350,"(('MWF', '2:00 p.m.-3:00 p.m.'), ('TTH', '5:00 p.m.-6:00 p.m.'))","('ETC 2.108', 'CPE 2.212')",Face-to-face,,open,Quantitative Reasoning,
M  408Q DIFF/INTEG CALC FOR BUSINESS         ,53405,"(('MWF', '2:00 p.m.-3:00 p.m.'), ('TTH', '12:30 p.m.-1:30 p.m.'))","('GSB 2.126', 'PMA 5.104')",Face-to-face,,open; reserved,Quantitative Reasoning,Mathematics
M  408Q DIFF/INTEG CALC FOR BUSINESS         ,53410,"(('MWF', '2:00 p.m.-3:00 p.m.'), ('TTH', '2:30 p.m.-3:30 p.m.'))","('GSB 2.126', 'PMA 5.104')",Face-to-face,,open; reserved,Quantitative Reasoning,Mathematics
M  325K DISCRETE MATHEMATICS         ,53545,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('ECJ 1.204',)",Face-to-face,,open,,
M  427J DIFF EQNS WITH LINEAR ALGEBRA         ,53590,"(('MWF', '2:00 p.m.-3:00 p.m.'), ('TTH', '4:00 p.m.-5:00 p.m.'))","('PMA 4.102', 'ETC 2.108')",Face-to-face,,open,Quantitative Reasoning,
M  427L ADV CALCULUS FOR APPLICATNS II         ,53630,"(('MWF', '2:00 p.m.-3:00 p.m.'), ('TTH', '3:00 p.m.-4:00 p.m.'))","('RLP 0.126', 'ETC 2.108')",Face-to-face,,open,,
M  340L MATRICES/MATRIX CALCULATNS-C S         ,53740,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('PHR 2.110',)",Face-to-face,,open; reserved,,
M  362K PROBABILITY I         ,53855,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('PMA 5.104',)",Face-to-face,,open,,
M E  338 MACHINE ELEMENTS         ,18265,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('ETC 2.136',)",Face-to-face,"SHA, ZHENGHUI",open; reserved,,
M E  374T RENEWABLE ENERGY TECHNOLOGY         ,18640,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('ETC 2.114',)",Face-to-face,"HALL, MATTHEW J",open; reserved,,
M E  397 RENEWABLE ENERGY TECHNOLOGY         ,18920,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('ETC 2.114',)",Face-to-face,"HALL, MATTHEW J",open; reserved,,
E S  333T ENGINEERING COMMUNICATION         ,13688,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('CPE 2.202',)",Hybrid or Blended,"LOGAN, ANDREW",open,WritingEthics,
ENS  103C SYMPHONY BAND         ,21490,"(('MWF', '2:00 p.m.-4:00 p.m.'),)","('MRH 2.118',)",Face-to-face,"CROOMES, CLIFTON G",open,,
ENS  103S WIND SYMPHONY         ,21500,"(('MWF', '2:00 p.m.-4:00 p.m.'),)","('MRH 2.114',)",Face-to-face,,open,,
ENS  183C SYMPHONY BAND         ,21685,"(('MWF', '2:00 p.m.-4:00 p.m.'),)","('MRH 2.118',)",Face-to-face,"CROOMES, CLIFTON G",open,,
ENS  183S WIND SYMPHONY         ,21690,"(('MWF', '2:00 p.m.-4:00 p.m.'),)","('MRH 2.114',)",Face-to-face,,open,,
ESL  501S ENGLISH LANGUAGE SPEAKING         ,62565,"(('MWF', '2:00 p.m.-3:30 p.m.'),)","('N24 201',)",Face-to-face,"TERZI, FOTINI",open,,
EUS  346 20-PROTEST/REVOLT IN W GERMANY         ,35395,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","(' ',)",Face-to-face,"FULK, KIRKLAND ALEXANDER",cancelled,Global Cultures,
GOV  370U URBAN POLITICS         ,37575,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('MEZ 1.306',)",Face-to-face,"O'BRIEN, SHANNON B",open,,
GSD  361J PROTEST/REVOLT IN W GERMANY         ,36965,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","(' ',)",Face-to-face,"FULK, KIRKLAND ALEXANDER",cancelled,Global Cultures,
HEB  611C INTENSIVE HEBREW II         ,39765,"(('MWF', '2:00 p.m.-3:00 p.m.'), ('TTH', '2:00 p.m.-3:30 p.m.'))","('CAL 419', 'CMA 5.190')",Face-to-face,,open,,
HEB  381J INTENSV GRAD LANG INSTRUCTN II         ,39780,"(('MWF', '2:00 p.m.-3:00 p.m.'), ('TTH', '2:00 p.m.-3:30 p.m.'))","('CAL 419', 'CMA 5.190')",Face-to-face,,open,,
"HIS  315K THE UNITED STATES, 1492-1865         ",37890,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('WCH 1.120',)",Face-to-face,"FOURMY, SIGNE P",open,Cultural Diversity,U.S. History
I  320 APPLD CYBERSECURITY FOUNDATNS         ,27435,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('RLP 0.104',)",Face-to-face,"LOCKHART, FRANCESCA REECE",open,,
JPN  601D JAPANESE I         ,32295,"(('MWF', '2:00 p.m.-3:00 p.m.'), ('TTH', '11:00 a.m.-12:30 p.m.'))","('MEZ 1.204', 'GAR 2.112')",Face-to-face,"SANO, RYOSUKE",open,,
KIN  321 THEORY OF HUMAN PERFORMANCE         ,12345,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('BEL 602A',)",Face-to-face,"HATFIELD, KATELYN",open,,
KOR  612 ACCELERATED SECOND-YEAR KOREAN         ,32450,"(('MWF', '2:00 p.m.-3:00 p.m.'), ('TTH', '2:00 p.m.-3:30 p.m.'))","('MEZ 1.118', 'CBA 4.338')",Face-to-face,"MCCOY-BAE, ALICE KYUNG",open,,
BIO  325 GENETICS         ,48040,"(('MWF', '2:00 p.m.-3:00 p.m.'), ('TH', '3:30 p.m.-4:30 p.m.'))","('CPE 2.208', 'GDC 2.210')",Face-to-face,"KIM, GOHEUN",open,,
BIO  325 GENETICS         ,48045,"(('MWF', '2:00 p.m.-3:00 p.m.'), ('TH', '4:30 p.m.-5:30 p.m.'))","('CPE 2.208', 'GDC 2.210')",Face-to-face,"KIM, GOHEUN",open,,
C C  307C INTRO TO GREEK ARCHAEOLOGY         ,32910,"(('MWF', '2:00 p.m.-3:00 p.m.'),)","('WAG 201',)",Face-to-face,"PRATT, CATHERINE ELIZABET",open,Global Cultures,Visual and Performing Arts
